Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - CounterCraft,https://www.crunchbase.com/funding_round/countercraft-seed--d7c41e89,CounterCraft,https://www.crunchbase.com/organization/countercraft,Seed,2000000,EUR,2469324,2018-03-21,"Adara Ventures, Evolution Equity Partners, Orza Investments, Wayra"
Series B - mPrest,https://www.crunchbase.com/funding_round/mprest-series-b--a115c850,mPrest,https://www.crunchbase.com/organization/mprest,Series B,10000000,USD,10000000,2017-10-30,Vector Ltd
Series A - HYPR,https://www.crunchbase.com/funding_round/hyprcorp-series-a--fb9e5524,HYPR,https://www.crunchbase.com/organization/hyprcorp,Series A,10000000,USD,10000000,2017-10-03,"Boldstart Ventures, MasterCard, MESH, RRE Ventures, RTP Ventures, Samsung NEXT"
Series A - PreVeil,https://www.crunchbase.com/funding_round/preveil-series-a--54b2a4e5,PreVeil,https://www.crunchbase.com/organization/preveil,Series A,,,,2018-03-27,Spark Capital
Venture Round - Modifi,https://www.crunchbase.com/funding_round/modifi-series-unknown--2321b94b,Modifi,https://www.crunchbase.com/organization/modifi,Venture - Series Unknown,1000000,USD,1000000,2017-09-06,
Series B - ThreatBook,https://www.crunchbase.com/funding_round/threatbook-series-b--f0b5dd6f,ThreatBook,https://www.crunchbase.com/organization/threatbook,Series B,120000000,CNY,18402009,2017-09-06,Hillhouse Capital Group
Series A - Zhizhangyi,https://www.crunchbase.com/funding_round/zhizhangyi-series-a--bdb0159c,Zhizhangyi,https://www.crunchbase.com/organization/zhizhangyi,Series A,150000000,CNY,22814208,2017-09-20,"APUS Investments, China Growth Capital | CGC, Fosun RZ Capital"
Seed Round - Veriff,https://www.crunchbase.com/funding_round/veriff-seed--c27428bc,Veriff,https://www.crunchbase.com/organization/veriff,Seed,120000,USD,120000,2018-01-04,Y Combinator
Venture Round - Kolos,https://www.crunchbase.com/funding_round/kolos-2-series-unknown--7b1df0d2,Kolos,https://www.crunchbase.com/organization/kolos-2,Venture - Series Unknown,2500000,USD,2500000,2017-09-14,
Series A - Security Platform Inc.,https://www.crunchbase.com/funding_round/security-platform-inc-series-a--01a2a278,Security Platform Inc.,https://www.crunchbase.com/organization/security-platform-inc,Series A,2780000,USD,2780000,2017-12-22,"Premiere Partners, Softbank Ventures Asia"
Series B - Rfxcel,https://www.crunchbase.com/funding_round/rfxcel-series-b--9f2a5882,Rfxcel,https://www.crunchbase.com/organization/rfxcel,Series B,30000000,USD,30000000,2017-08-03,Kayne Partners
Corporate Round - Diligent,https://www.crunchbase.com/funding_round/diligent-board-member-services-corporate-round--a37b0f9f,Diligent,https://www.crunchbase.com/organization/diligent-board-member-services,Corporate Round,,,,2018-02-09,Clearlake Capital Group
Seed Round - Fascent technologies,https://www.crunchbase.com/funding_round/fascent-technologies-seed--9b21d7e2,Fascent technologies,https://www.crunchbase.com/organization/fascent-technologies,Seed,1000000,INR,15650,2018-02-01,Sreenivas Beku
Series B - Secucloud GmbH,https://www.crunchbase.com/funding_round/secucloud-series-b--f91fbf16,Secucloud GmbH,https://www.crunchbase.com/organization/secucloud,Series B,5000000,EUR,5904414,2017-10-01,Sonae IM
Seed Round - Voatz,https://www.crunchbase.com/funding_round/voatz-seed--ccdaa123,Voatz,https://www.crunchbase.com/organization/voatz,Seed,2200000,USD,2200000,2018-01-08,"Joe Caruso, Medici Ventures, Michael Dornbrook, Oakhouse Partners, Urban Innovation Fund, Winshall Walt"
Series A - SVATech,https://www.crunchbase.com/funding_round/svatech-series-a--2622f27f,SVATech,https://www.crunchbase.com/organization/svatech,Series A,2500000,BRL,809611,2017-09-10,Inseed Investimentos
Seed Round - Incident Response Technologies,https://www.crunchbase.com/funding_round/incident-response-technologies-seed--abfa1d67,Incident Response Technologies,https://www.crunchbase.com/organization/incident-response-technologies,Seed,1200000,USD,1200000,2018-01-25,"Innosphere, Stout Street Capital"
Convertible Note - Devcon Detect,https://www.crunchbase.com/funding_round/dev-con-detect-convertible-note--e028e555,Devcon Detect,https://www.crunchbase.com/organization/dev-con-detect,Convertible Note,,,,2017-09-18,Innova Memphis
Venture Round - PageSeal,https://www.crunchbase.com/funding_round/pageseal-series-unknown--24fb2707,PageSeal,https://www.crunchbase.com/organization/pageseal,Venture - Series Unknown,1000000,USD,1000000,2017-12-13,Alon Arbov
Series A - AppGuard,https://www.crunchbase.com/funding_round/appguard-series-a--6990e70d,AppGuard,https://www.crunchbase.com/organization/appguard,Series A,50000000,USD,50000000,2017-07-31,"ANA Holdings, Blue Planet-works"
Venture Round - Skopenow,https://www.crunchbase.com/funding_round/skopenow-series-unknown--94a9c274,Skopenow,https://www.crunchbase.com/organization/skopenow,Venture - Series Unknown,985752,USD,985752,2017-07-19,
Grant - Paybase,https://www.crunchbase.com/funding_round/paybase-grant--71cf398e,Paybase,https://www.crunchbase.com/organization/paybase,Grant,700000,GBP,901536,2017-08-25,Innovate UK
Seed Round - IAME,https://www.crunchbase.com/funding_round/iame-seed--57d9cb95,IAME,https://www.crunchbase.com/organization/iame,Seed,70000,USD,70000,2018-01-03,Ka'resh Eswar
Series B - Infocyte,https://www.crunchbase.com/funding_round/infocyte-inc-series-b--fcd40355,Infocyte,https://www.crunchbase.com/organization/infocyte-inc,Series B,5200000,USD,5200000,2018-02-09,"Feik Enterprises, LiveOak Venture Partners, Toba Capital"
Series A - avedos GRC - performance with integrity,https://www.crunchbase.com/funding_round/avedos-business-solutions-series-a--99baa809,avedos GRC - performance with integrity,https://www.crunchbase.com/organization/avedos-business-solutions,Series A,2500000,EUR,2980963,2017-09-05,Jadeberg Partners
Series A - SCADAfence,https://www.crunchbase.com/funding_round/scadafence-series-a--42beb0b6,SCADAfence,https://www.crunchbase.com/organization/scadafence,Series A,10000000,USD,10000000,2017-11-21,"31Ventures Global Innovation Fund, DS Strategic Partners, GB-VI Growth Fund Investment Limited Partnership, iAngels, Jerusalem Venture Partners (JVP), NexStar Partners, Vestel Ventures"
Seed Round - Bequant,https://www.crunchbase.com/funding_round/bequant-seed--8ae2772c,Bequant,https://www.crunchbase.com/organization/bequant,Seed,1800000,EUR,2154942,2017-09-12,Inveready Technology Investment Group
Series A - Verkada,https://www.crunchbase.com/funding_round/verkada-series-a--facde405,Verkada,https://www.crunchbase.com/organization/verkada,Series A,15000000,USD,15000000,2018-04-11,"First Round Capital, Hans Robertson, Hector Garcia-Molina, Next47"
Venture Round - Solink,https://www.crunchbase.com/funding_round/solink-series-unknown--4a9e943b,Solink,https://www.crunchbase.com/organization/solink,Venture - Series Unknown,5000000,USD,5000000,2017-11-01,"BDC Venture Capital, Generation Ventures, Hedgewood, ScaleUP Ventures, Tom Williams, Valor Equity Partners"
Seed Round - Upsie,https://www.crunchbase.com/funding_round/upsie-seed--19b52cc1,Upsie,https://www.crunchbase.com/organization/upsie,Seed,150000,USD,150000,2017-07-21,"Right Side Capital Management, Techstars, Techstars Retail Accelerator"
Seed Round - TrackOFF,https://www.crunchbase.com/funding_round/trackoff-seed--3356d8ff,TrackOFF,https://www.crunchbase.com/organization/trackoff,Seed,,,,2017-12-05,"Blu Venture Investors, TEDCO"
Seed Round - moneytor,https://www.crunchbase.com/funding_round/moneytor-seed--11f8e8dd,moneytor,https://www.crunchbase.com/organization/moneytor,Seed,300000,USD,300000,2018-01-11,"500 Startups, ISME ACE - FinTech Accelerator"
Series A - Airside Mobile,https://www.crunchbase.com/funding_round/airside-mobile-series-a--dbf4169d,Airside Mobile,https://www.crunchbase.com/organization/airside-mobile,Series A,6000000,USD,6000000,2017-10-03,"8VC, Bain Capital Ventures, Blazar Ventures LLC, Grotech Ventures, SaaS Ventures"
Seed Round - Apility.io,https://www.crunchbase.com/funding_round/apility-io-seed--445272fc,Apility.io,https://www.crunchbase.com/organization/apility-io,Seed,500000,EUR,594649,2017-12-01,
Series A - Ascent,https://www.crunchbase.com/funding_round/ascent-technologies-series-a--90264014,Ascent,https://www.crunchbase.com/organization/ascent-technologies,Series A,6000000,USD,6000000,2018-03-01,"Alsop Louie Partners, Doug Monieson, Polsky Center for Entrepreneurship and Innovation, Temerity Capital Partners"
Series B - Virsec,https://www.crunchbase.com/funding_round/virsec-systems-3-series-b--54efcbb4,Virsec,https://www.crunchbase.com/organization/virsec-systems-3,Series B,24000000,USD,24000000,2018-03-20,"Amity Ventures, Artiman Ventures, BlueIO, Boston Seed Capital, Raj Singh"
Venture Round - Halon Security,https://www.crunchbase.com/funding_round/halon-security-series-unknown--cfd8c334,Halon Security,https://www.crunchbase.com/organization/halon-security,Venture - Series Unknown,15000000,SEK,1813712,2018-03-08,Leif Kristensson
Venture Round - Protocol Labs,https://www.crunchbase.com/funding_round/protocol-labs-series-unknown--70e1e383,Protocol Labs,https://www.crunchbase.com/organization/protocol-labs,Venture - Series Unknown,,,,2017-09-16,BlueYard Capital
Seed Round - TypingDNA,https://www.crunchbase.com/funding_round/typingdna-seed--ac247ccd,TypingDNA,https://www.crunchbase.com/organization/typingdna,Seed,100000,USD,100000,2018-01-26,"Right Side Capital Management, Techstars, Techstars New York City Accelerator"
Private Equity Round - EasyEquities,https://www.crunchbase.com/funding_round/easyequities-private-equity--d8d9a0b2,EasyEquities,https://www.crunchbase.com/organization/easyequities,Private Equity,100000000,ZAR,7512688,2017-08-14,Sanlam Private Equity
Seed Round - ScaleFT,https://www.crunchbase.com/funding_round/scaleft-seed--124e3bfc,ScaleFT,https://www.crunchbase.com/organization/scaleft,Seed,2000000,USD,2000000,2017-07-19,"Fathom Capital, Fuel Capital, Graham Weston, S28 Capital"
Seed Round - inBay Technologies,https://www.crunchbase.com/funding_round/inbay-technologies-seed--e1187580,inBay Technologies,https://www.crunchbase.com/organization/inbay-technologies,Seed,1000000,USD,1000000,2018-02-14,Global Alliance
Seed Round - Ostendio,https://www.crunchbase.com/funding_round/ostendio-seed--8dedb750,Ostendio,https://www.crunchbase.com/organization/ostendio,Seed,382048,USD,382048,2017-11-14,Blu Venture Investors
Convertible Note - Governance.com,https://www.crunchbase.com/funding_round/2gears-s-a-convertible-note--be5d003e,Governance.com,https://www.crunchbase.com/organization/2gears-s-a,Convertible Note,,,,2018-04-26,
Series B - Namogoo,https://www.crunchbase.com/funding_round/namogoo-series-b--670e3eeb,Namogoo,https://www.crunchbase.com/organization/namogoo,Series B,15000000,USD,15000000,2018-05-01,"Blumberg Capital, GreatPoint Ventures, Hanaco Venture Capital, Inimiti"
Venture Round - Securithings,https://www.crunchbase.com/funding_round/securithings-series-unknown--51207e30,Securithings,https://www.crunchbase.com/organization/securithings,Venture - Series Unknown,,,,2017-07-03,Firstime Venture Capital
Seed Round - WireWheel.io,https://www.crunchbase.com/funding_round/wirewheel-io-seed--505b6575,WireWheel.io,https://www.crunchbase.com/organization/wirewheel-io,Seed,3100000,USD,3100000,2017-11-14,"New Enterprise Associates, PSP Growth, SaaS Ventures, Sean Glass, Steve Case"
Seed Round - Stateless,https://www.crunchbase.com/funding_round/stateless-inc-seed--bb0c04f2,Stateless,https://www.crunchbase.com/organization/stateless-inc,Seed,1470000,USD,1470000,2017-12-05,"EVO Venture Partners, FirstMile Ventures, John Spiers, Speedinvest"
Convertible Note - Aerial Technologies,https://www.crunchbase.com/funding_round/aerial-2-convertible-note--80a58aed,Aerial Technologies,https://www.crunchbase.com/organization/aerial-2,Convertible Note,2000000,USD,2000000,2017-07-12,"Fonds Innovexport, Jean-François Grenon, Kibo Ventures, Quebecor, TandemLaunch, Wayra"
Series A - VDOO,https://www.crunchbase.com/funding_round/vdoo-series-a--1c925700,VDOO,https://www.crunchbase.com/organization/vdoo,Series A,13000000,USD,13000000,2018-01-17,"83North, David Strohm, Dell Technologies Capital, Joe Tucci, Victor Tsao"
Venture Round - Contguard,https://www.crunchbase.com/funding_round/contguard-series-unknown--f5b3cf49,Contguard,https://www.crunchbase.com/organization/contguard,Venture - Series Unknown,,,,2018-04-01,"Canaan Partners Israel, Citi Ventures"
Convertible Note - Securithings,https://www.crunchbase.com/funding_round/securithings-convertible-note--b1c9c09d,Securithings,https://www.crunchbase.com/organization/securithings,Convertible Note,,,,2017-07-03,
Series F - Payfone,https://www.crunchbase.com/funding_round/payfone-series-f--21639704,Payfone,https://www.crunchbase.com/organization/payfone,Series F,23000000,USD,23000000,2018-02-13,"Andrew Prozes, Anil D. Aggarwal, Institutional Investor, Jonathan Weiner, MassMutual Ventures, Synchrony Financial"
Series B - Ledger,https://www.crunchbase.com/funding_round/ledger-2-series-b--711b5db9,Ledger,https://www.crunchbase.com/organization/ledger-2,Series B,75000000,USD,75000000,2018-01-18,"Boost VC, CapHorn Invest, Cathay Innovation, Digital Currency Group, Draper Associates, Draper Dragon, Draper Esprit, FirstMark, GDTRE, Korelya Capital, XAnge"
Seed Round - BeSafe IO,https://www.crunchbase.com/funding_round/skycryptor-seed--02a08e49,BeSafe IO,https://www.crunchbase.com/organization/skycryptor,Seed,,,,2017-09-01,"Techstars, Techstars Paris"
Venture Round - DataDome,https://www.crunchbase.com/funding_round/datadome-series-unknown--aac52465,DataDome,https://www.crunchbase.com/organization/datadome,Venture - Series Unknown,2500000,EUR,3104294,2018-01-31,"50 Partners, Isai"
Post-IPO Equity - WISeKey,https://www.crunchbase.com/funding_round/wisekey-post-ipo-equity--5195c2ee,WISeKey,https://www.crunchbase.com/organization/wisekey,Post-IPO Equity,50000000,CHF,53220647,2018-02-09,
Seed Round - Hunter2,https://www.crunchbase.com/funding_round/hunter2-seed--a76e8b82,Hunter2,https://www.crunchbase.com/organization/hunter2,Seed,120000,USD,120000,2018-01-04,Y Combinator
Series A - Hysolate,https://www.crunchbase.com/funding_round/hysolate-series-a--ae2bdc61,Hysolate,https://www.crunchbase.com/organization/hysolate,Series A,5000000,USD,5000000,2018-01-22,Team8
Venture Round - Secure Channels,https://www.crunchbase.com/funding_round/secure-channels-series-unknown--4d3f6b6b,Secure Channels,https://www.crunchbase.com/organization/secure-channels,Venture - Series Unknown,1000000,USD,1000000,2017-10-03,
Initial Coin Offering - MegaX (MGX),https://www.crunchbase.com/funding_round/megax-mgx-initial-coin-offering--52bfef59,MegaX (MGX),https://www.crunchbase.com/organization/megax-mgx,Initial Coin Offering,2000000,USD,2000000,2017-10-16,
Seed Round - Tala Security,https://www.crunchbase.com/funding_round/tala-security-seed--625bb2a1,Tala Security,https://www.crunchbase.com/organization/tala-security,Seed,,,,2017-10-01,"Firebolt Ventures, Pinnacle Ventures, Ray Rothrock, Ron Gula, Secure Octane"
Seed Round - MedStack,https://www.crunchbase.com/funding_round/medstack-inc-seed--655a97a9,MedStack,https://www.crunchbase.com/organization/medstack-inc,Seed,,,,2018-03-01,
Angel Round - Lieluobo,https://www.crunchbase.com/funding_round/lieluobo-angel--4448f9bc,Lieluobo,https://www.crunchbase.com/organization/lieluobo,Angel,15000000,USD,15000000,2017-11-30,
Funding Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-undisclosed--1912efcc,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Funding Round,,,,2018-01-18,
Initial Coin Offering - Telegram Messenger,https://www.crunchbase.com/funding_round/telegram-messenger-initial-coin-offering--eaa7170a,Telegram Messenger,https://www.crunchbase.com/organization/telegram-messenger,Initial Coin Offering,850000000,USD,850000000,2018-03-29,
Equity Crowdfunding - Crugo,https://www.crunchbase.com/funding_round/crugo-equity-crowdfunding--628d6f12,Crugo,https://www.crunchbase.com/organization/crugo,Equity Crowdfunding,173200,GBP,237827,2018-01-14,Crowdcube
Seed Round - Regulus Cyber,https://www.crunchbase.com/funding_round/regulus-cyber-seed--36ee0c26,Regulus Cyber,https://www.crunchbase.com/organization/regulus-cyber,Seed,1200000,USD,1200000,2018-04-26,"Canaan Partners Israel, F2 Capital, Sierra Ventures, Technion - Israel Institute of Technology"
Seed Round - Dellfer,https://www.crunchbase.com/funding_round/dellfer-seed--313f2b22,Dellfer,https://www.crunchbase.com/organization/dellfer,Seed,,,,2017-11-01,Mason Ng
